ids,intents,sentences,sentence_orgin
6244,general_quirky,Tôi đã có một ngày thư giãn ngày hôm nay ,i had a relaxing day today
978,iot_hue_lightoff,Vui lòng tắt đèn ,please shut the lights
4374,alarm_query,Xem lại bộ báo động ,review set alarms
14329,qa_factoid,Jim Carrey bao nhiêu tuổi ,how old is jim carrey
16374,email_query,Có email nào từ trường về hội nghị của tôi không ,are there any emails from the school about my conference
10056,cooking_recipe,Làm thế nào để bạn làm mì ống ,how do you make pasta
9319,play_radio,bạn vui lòng bật radio am ,would you please turn on the am radio
2585,audio_volume_down,Bắt đầu radio bây giờ trên khối lượng thấp ,start the radio now on low volume
7006,calendar_set,Tìm cho tôi một thời gian để một cuộc họp với Allen vào ngày mai ,find me a time for a meeting with allen on tomorrow
15449,social_post,Tweet dịch vụ tiêu dùng rằng hàng hóa có chất lượng thấp ,tweet consumer service that the goods are of low quality
5754,audio_volume_mute,Tắt âm thanh ,turn off audio
10819,lists_query,cho tôi biết danh sách của tôi ,tell me my lists
7132,calendar_remove,Tôi muốn bạn loại bỏ đám cưới vào thứ mười từ lịch của tôi ,i want you to remove the wedding on the tenth from my calendar
13691,qa_definition,Mô tả những gì một chiếc ghế là ,describe what a chair is
13112,qa_factoid,Vui lòng cho chiều cao của Lindsay Lohan ,please give height of lindsey lohan
9610,play_radio,Mở Pandora và chơi Radio Hoizer ,open pandora and play hoizer radio
1876,play_music,Chơi Top Ten. ,play top ten
5206,play_music,Tôi muốn nghe Surfin USA ,i want to hear surfin usa
8180,calendar_remove,Bạn có thể xóa tất cả các sự kiện trên lịch của tôi ,could you delete all events on my calendar
13733,qa_stock,giá của cổ phiếu ford là bao nhiêu ,what is the price of ford stock
10447,lists_query,cho tôi biết những gì trong danh sách của tôi ,tell me what is on my list
343,weather_query,Làm thế nào sẽ là thời tiết vào ngày mai ,how will be the weather tomorrow
11790,recommendation_events,Những thứ thú vị để làm gần tôi ,fun stuff to do near me
15206,social_query,Trong ba giờ ba giờ cho tôi cập nhật facebook của tôi ,in every three hours give me my facebook update
16451,email_querycontact,mẹ có nhắn tin cho tôi không ,did mom text me
2895,audio_volume_down,loa Turn_down ,turn_down speakers
11127,lists_query,Những gì được bao gồm trong danh sách của tour ,what is included in the tour's list
5381,news_query,Tin tức như thế nào ở Anh ,whats the news like in the uk
9763,play_audiobook,Chơi chữ Scarlet ,play the scarlet letter
10343,play_game,Mở trò chơi Minestart từ cấp độ chơi trước ,open minestart game from previous played level
14914,qa_factoid,Núi cao nhất ở Ý là gì ,what's the highest mountain in italy
6679,news_query,tài chính ,finance
17139,email_sendemail,Gửi trả lời email này ,send a reply to this email
12995,social_post,Gửi tin nhắn trên Facebook để chờ bạn bè yêu cầu mà danh sách bạn bè của tôi đã đầy và tôi sẽ sớm tạo một hồ sơ mới ,send a message on facebook to pending friend requests that my friend list is full and i will be creating a new profile soon
13145,general_quirky,Chỉ cho tôi những gì tôi có thể làm với thể dục ,show me what i can do with fitness
13641,qa_definition,Định nghĩa của văn bản là gì ,what is the definition of textual
2744,news_query,Những bài báo đã có trên CNN ngày hôm nay ,what news articles were on cnn today
16655,general_quirky,Nói cho tôi biết thêm về John Smith ,tell me more about john smith
4210,weather_query,Tôi có cần phải mặc áo vào ngày mai khi tôi rời đi ,do i need to wear a coat tomorrow when i leave for work
5660,play_music,Chơi cho tôi nhạc jazz ,play for me jazz music
11210,lists_createoradd,Tạo danh sách mới ,make new list
10235,cooking_recipe,Khởi động bếp gas điều chỉnh ngọn lửa để nấu món ăn và đặt tất cả thành phần nấu ăn vào nồi áp suất để nấu các thành phần giữ cho nó trên bếp chờ các thành phần được nấu chín ,start the gas stove adjust the flame to cooking the dish and put all cooking ingredient to pressure cooker to cook the ingredients keep it on the stove wait for the ingredients to be cooked
8408,calendar_remove,Xóa sự kiện bữa tối của tôi cho ngày mai ,remove my dinner event for tomorrow
1321,weather_query,thời tiết hôm nay như thế nào ,what is the weather today
1645,alarm_query,tôi có bộ báo động nào không ,do i have any alarms set
14714,qa_factoid,eddie murphy vẫn còn sống ,is eddie murphy still alive
11641,recommendation_events,những gì đang xảy ra xung quanh đây ,what is happening around here
4807,music_likeness,Hãy nhớ những gì tôi nghĩ về bài hát này ,remember what i think about this song
452,news_query,người hiện đang dẫn đầu trong cuộc bầu cử quốc hội ,who is currently leading in the parliamentary election
13111,qa_definition,Giám đốc chỉ đạo một hành động ,director who direct an act
1553,hue_lightoff,Tắt đèn trong phòng khách ,turn off the lights in the living room
2096,takeaway_query,Vườn Bắc Kinh có đơn đặt hàng trực tuyến không ,does peking garden do orders online
2671,alarm_query,bạn vui lòng kiểm tra xem tôi có đặt báo thức cho sáng mai không ,would you please check to see if i've set my alarm for tomorrow morning
4021,datetime_query,Bao nhiêu ngày trong tháng này ,how many days are in this month
1852,iot_hue_lightdim,nó quá sáng ở đây ,its too bright in here
1214,iot_hue_lightchange,Tôi muốn ánh sáng màu xanh ,i want blue lighting
15507,social_post,Tweet @Insightbb Cáp đã hết lần nữa trong khu phố vùng cao nguyên ,tweet @insightbb the cable is out again in the highland terrace neighborhood
3081,takeaway_order,Tôi muốn ăn hai pita gyros xin vui lòng và một số cốc ăn kiêng ,i want to eat two pita gyros please and some diet coke
14008,qa_factoid,Nói cho tôi biết về vịnh hẹp ,tell me about fjords
8227,calendar_query,Mấy giờ tôi phải đón John một lần nữa ,what time am i supposed to pick up john again
3845,takeaway_order,Đặt xương sườn cho bữa tối ,order ribs for dinner
8610,calendar_query,Bữa tiệc sẽ bắt đầu ở đâu ,where the party will take start
9774,play_audiobook,Chơi Audiobook nơi chúng ta rời đi ,play audiobook where we left off
4686,play_music,Vui lòng chơi bài hát sau ,please play the following song
9329,play_radio,Chơi đài phát thanh ngẫu nhiên ,play random radio station
1950,news_query,bất kỳ tin tức đột phá ,any breaking news
12059,recommendation_events,Những gì đang xảy ra gần tôi trong tuần này ,what's happening near me this week
10976,lists_query,Trong danh sách cho tôi biết tên ,on the list tell me the names
5628,iot_wemo_off,Tắt quạt ,turn off the fan
4308,datetime_query,thời gian ở múi giờ Thái Bình Dương là gì ,what is the time in the pacific time zone at this very moment
12648,transport_ticket,Đánh giá lái xe thực tế. ,practical driving assessment
11808,recommendation_locations,Nói cho tôi biết nơi tôi có thể đi mua sắm trong khu vực này ,tell me where i can go shopping in this area
9486,play_radio,Điều chỉnh vào Bob và Tom ,tune in to bob and tom
2410,datetime_query,Bạn có thể cho tôi biết ngày hôm nay ,can you tell me the date today
1343,play_music,Chơi nhạc cổ điển cũ ,play old classic music
14724,qa_definition,giúp micro ,help microphone
6349,general_quirky,này whatsapp. ,hey what'sapp
16553,email_querycontact,Bạn sẽ tra cứu thông tin liên lạc của Joe cho tôi ,will you look up joe's contact information for me
5761,iot_hue_lightoff,Tắt đèn ,switch off light
7420,calendar_set,Làm một cuộc họp với bạn bè ,make a meeting with friend
5894,play_music,Chơi Sufi Songs. ,play sufi songs
16278,email_sendemail,Gửi email sau để bro hi xuống ăn tối nay ,send the following email to bro hi come down for dinner tonight
2628,audio_volume_up,Giảm khối lượng trình phát nhạc của tôi lên năm mươi phần trăm mức hiện tại của nó ,lower my music player volume by fifty percent of its current level
15273,social_query,Xin vui lòng cho tôi biết những gì đang xảy ra với phương tiện truyền thông xã hội của tôi ,please let me know what's happening to my social media
6693,general_quirky,hey olly tôi đang có một ngày tồi tệ ngày hôm nay tôi có thể xem những gì để cổ vũ tôi ,hey olly i am having a bad day today what can i watch to cheer me up
7897,calendar_query,Tôi có các cuộc hẹn nào được đặt cho ngày mai không ,do i have any appointments set for tomorrow
13189,qa_stock,cho tôi biết những cổ phiếu nào là những người tăng đáng kể trong thị trường chứng khoán Nasdaq ngày nay ,tell me which stocks were the biggest gainers in stock market nasdaq today
16921,email_query,email hiện tại ,current emails
6666,general_quirky,Tổng thể ngày ,overall day
3998,news_query,Alexa những gì đang diễn ra ngày hôm nay ,alexa what is going on today
14941,qa_maths,Mở máy tính ,open calculator
744,play_music,Chơi Playlist vui vẻ Tiếp theo ,play happy playlist next
10232,cooking_recipe,Làm thế nào để chuẩn bị tốt nhất một cá hồi hoặc haddock ,how to best prepare a salmon or haddock
6264,general_quirky,Tôi đang ở trong tâm trạng xấu cho tôi biết một trò đùa ,i am in bad mood tell me a joke
10733,lists_remove,loại bỏ các công việc từ danh sách để làm của tôi ,remove chores from my to do list
7299,calendar_set,Đặt lời nhắc về cuộc họp lúc chín giờ sáng ngày mai ,set a reminder of meeting at nine am tomorrow
14678,qa_stock,cho tôi giá cổ phiếu khai mạc Sony ,give me the opening stock price of sony
16189,email_sendemail,Gửi email đến chú tôi về tình huống thời tiết hiện tại ,send email to my uncle about situation of current weather
7849,calendar_set,Nói cho tôi biết khi cuộc hẹn bác sĩ tiếp theo của tôi là ,tell me when my next doctors appointment is
11276,play_podcasts,bạn có thể chơi podcast tiếp theo không ,can you play the next podcast
3424,iot_coffee,Bạn có thể đặt máy pha cà phê của tôi để làm cho tôi cà phê lúc bốn giờ chiều ,can you set my coffee machine to make me coffee at four pm time
16447,email_query,Có bao nhiêu email gần đây có người gửi hoặc dòng chủ đề này ,how many recent emails have this sender or subject line
2141,weather_query,Hôm nay lấy ô ,today get umbrella
4415,music_query,Bài hát này là album nào ,what album is this song on
5725,audio_volume_up,Tăng tập sách của bạn ,raise your volume
15622,social_post,bàn tiêu dùng ,consumer desk
693,takeaway_query,Tôi vừa đặt hàng thực phẩm gọi và xem nó đã được giao ,i just ordered food call and see it has been delivered
8002,calendar_remove,Xóa cuộc hẹn của tôi vào ngày mai ,delete my appointment tomorrow
