ids,intents,sentences,sentence_orgin
7378,calendar_set,Lịch hẹn các bác sĩ bổ nhiệm cho thứ Sáu này tại ,schedule doctors appointment for this friday at
1019,weather_query,Hôm nay trời sẽ rơi tuyết ,is it going to snow today
6480,recommendation_events,chuyện gì đang xảy ra ,what is happening
16293,email_query,Đọc các email gần đây nhất của tôi ,read my most recent emails
15810,email_query,David đã quay lại với tôi chưa ,has david got back to me yet
3579,audio_volume_mute,hãy im lặng cho đến ba giờ chiều ,go silent until three pm
4526,datetime_query,Làm thế nào gần với tám giờ tối ,how close is it to eight pm
14779,general_quirky,Khi nào nhân loại sẽ đạt đến điểm kỳ dị ,when will mankind reach the singularity
10646,lists_createoradd,Thêm dịch vụ xe vào danh sách những việc cần làm hôm nay ,add car service to my list of things to do today
2443,iot_coffee,olly làm cà phê của tôi ,olly make my coffee
7911,calendar_remove,loại bỏ bữa tối với mike từ lịch của tôi ,remove dinner with mike from my calendar
9938,cooking_recipe,Bao lâu tôi nên nấu một chiếc bánh hamburger ở mỗi bên ,how long should i cook a hamburger on each side
7268,calendar_set,Bữa tiệc sinh nhật của Mark Sarah trên Twelveth ,mark sarah's birthday party on the twelveth
11313,play_podcasts,Tôi muốn xem tập trước ,i want to see the previous episode
4843,datetime_query,xin vui lòng cho tôi ngày hôm nay ,please give me the date today
12776,transport_traffic,Tình hình giao thông từ Kamycka đến Dejvicka là gì ,what's the traffic situation from kamycka to dejvicka
14017,qa_factoid,Nói cho tôi biết về George Washington ,tell me about george washington
7180,calendar_set,nhắc nhở tôi vào hai giờ chiều thứ ba cho cuộc họp ba chiều với ông chủ ,remind me at two pm tuesday for the three pm meeting with the boss
2105,music_likeness,tôi yêu bất cứ điều gì bởi elton john ,i love anything by elton john
6311,general_quirky,"Này, tôi thấy một con chó ngày hôm nay ",hey i saw a dog today
14282,qa_factoid,Janet Jackson sống ở đâu ,where does janet jackson live
10310,play_game,Bắt đầu chơi Rash Road ,start play road rash
8275,calendar_remove,Hãy xóa sinh nhật của Jeff từ lịch ,please clear jeff's birthday from the calendar
3521,iot_hue_lightoff,Hãy tắt tất cả các đèn ngoài trời ,please turn off all the lights outdoor
14413,general_quirky,mô tả tôi về trình dọn dẹp mới như thế nào nó hoạt động ,describe me about the new cleaner how it works
9864,play_audiobook,Tiếp tục cuốn sách Smurfs ,continue the smurfs book
828,play_music,Chơi danh sách phát Bob Dylan mới nhất ,play newest bob dylan playlist
1031,iot_hue_lightdim,làm mờ đèn phòng khách ,dim the living room lights
7513,calendar_query,Hôm nay là sinh nhật hay kỷ niệm của ai đó ,is it someones birthday or anniversary today
2608,takeaway_query,"Điều gì đã xảy ra với lệnh pizza của tôi, nó đã được một giờ kể từ khi tôi đặt hàng ",what happened to my pizza order it has been an hour since i ordered
8738,calendar_remove,Xóa sự kiện khỏi lịch ,remove the event off the calendar
5639,datetime_query,hôm nay là ngày mấy ,what's today's date
9158,calendar_set,Tạo một sự kiện trong lịch của tôi ,create an event in my calendar
1475,news_query,Hãy cho tôi biết tiêu đề tin tức thể thao hôm nay ,tell me today's sports news headlines
17065,email_querycontact,Thông tin của Julie ,julie's information
8454,calendar_set,Thêm lịch của tôi cho ngày hôm nay Joe Smith tại một PM ,add on my calendar for today joe smith at one pm
12428,transport_taxi,Tôi cần một chuyến đi taxi bây giờ ,i need a taxi ride now
16933,email_querycontact,Hiển thị liên lạc của John ,show contact of john
10807,lists_remove,Delly xóa mục cuối cùng được liệt kê ,olly delete last item listed
823,weather_query,Thời tiết hôm nay là gì ,what is the weather where i am at today
8669,calendar_query,"Trong tháng tiếp theo, tôi có bao nhiêu ngày họp mà tôi có thuận tiện cho tôi ",for the next month how many meeting days available do i have that are convenient for me
12900,transport_ticket,Đoạn tàu an toàn cho tôi vào ngày ba tháng 7 ,secure train passage for me on july three
15291,social_post,Gửi một tweet ,send a tweet
13958,qa_definition,Điểm của một quả chuối là gì ,what is the point of a banana
7321,calendar_query,Những sự kiện nào sẽ xảy ra trong thành phố của tôi trong khoảng từ hai bốn giờ tối hôm nay ,what events are going to happen in my city between two four pm today
8673,calendar_query,Cuộc họp của tôi lúc chín giờ sáng là gì ,what is my meeting at nine am
9647,radio,Chơi Đài phát thanh ,play radio station
15884,email_query,Tra cứu cập nhật email của tôi ,look up for my email updates
3687,play_music,Tôi muốn nghe một số nhạc rap ngay bây giờ ,i would like to listen to some rap music right now
1175,audio_volume_other,thoải mái điều chỉnh âm thanh ,comfortably adjust sound
1619,iot_coffee,lấy cho tôi một ly cà phê ,get me a coffee
121,general_joke,cho tôi biết một trò đùa tốt ,tell me a good joke
11048,lists_query,danh sách của tôi ở đâu ,where is my list
3027,weather_query,Tích lũy dự đoán tuyết ở Buffalo ,accumulation of snow predictions in buffalo
2249,play_music,xin vui lòng chơi bài hát nakumukka cho tôi ,please play nakumukka song for me
15999,email_query,Vui lòng kiểm tra xem email của Jancy đã đến chưa ,please check whether the email of jancy has come
11249,lists_createoradd,tham gia này ,join this
16790,email_querycontact,Bạn biết gì về Mary ,what do you know about mary
7656,calendar_set,Alexa cho tôi danh sách để làm của tôi cho ngày hôm nay ,alexa give me my to do list for today
11805,recommendation_events,Những loại hoạt động miễn phí tôi có thể làm tại địa phương trong tuần này ,what kind of free activities can i do locally this week
11153,lists_createoradd,Thêm MOP vào danh sách cửa hàng phần cứng ,add mop to hardware store list
7138,calendar_set,Lịch mời cho bữa sáng với Sarah lúc tám giờ sáng ,calendar invite for breakfast with sarah at eight am
9419,play_music,Chơi một số nhạc đồng quê ,play some country music
9258,play_radio,Bắt đầu đài phát thanh ,start the radio
942,datetime_query,bây giờ là mấy giờ ở london ,what is the time in london right now
17004,email_query,Hiển thị tất cả các email hợp đồng ,show all emails of contract
3930,play_music,Chơi bài hát mới nhất của tôi Taylor Swift ,play me taylor swift's newest song
14146,qa_factoid,xin vui lòng cho biết ai đã phát minh ra điện thoại và ngày là gì ,please tell who invented telephone and what is the date
16661,email_query,Tôi có bất kỳ email mới nào từ dan ,do i have any new emails from dan
6552,general_quirky,Câu chuyện của bộ phim Titanic là gì ,what is the story of the movie titanic
4528,alarm_query,Bạn có thể cho tôi biết về báo động được gọi là giường ,can you tell me about the alarm called bed
9117,calendar_set,bạn vui lòng thông báo cho tôi về sự kiện trong lịch của tôi ,would you please notify me about the event in my calendar
1198,weather_query,cho tôi biết nhiệt độ trong thành phố của chúng ta ở mười hai chiều là gì ,tell me what was the temperature in our city at twelve pm
2106,play_music,Chơi bất cứ thứ gì của Cat Stevens và tôi sẽ hạnh phúc ,play anything by cat stevens and i'll be happy
4485,query,Thời tiết sẽ như thế nào trong tuần này ,what is the weather going to be like this week
11717,recommendation_locations,thị trường gần bởi ,markets near by
15855,email_sendemail,Chuyển tiếp địa chỉ email đến email mới của tôi ,forward email address to my new email
13301,general_quirky,Giúp tôi ngủ ,help me get to sleep
12148,transport_ticket,"Tôi cần đến Bristol vào tối thứ Sáu, bạn có thể đặt vé cho tôi không ",i need to get to bristol friday night can you book me a ticket please
5929,news_query,Tin tức mới nhất từ CNN là gì ,what's the latest news from cnn
13659,qa_factoid,Ai đang hẹn hò với Rihanna ngay bây giờ ,who is rihanna dating right now
9616,play_radio,Chơi Rock Chín mươi tám điểm bảy trên Quay số FM xin vui lòng ,play rock ninety eight point seven on the fm dial please
3007,iot_hue_lightup,olly bạn có thể nâng cao ánh sáng cho tôi xin vui lòng ,olly can you raise the lights for me please
446,play_music,Chơi Metallica. ,play metallica
15945,email_query,Hỏi mạng của bạn ,ask your network
2612,datetime_query,hôm nay là ngày gì ,what is today
10144,cooking_recipe,Tôi làm lạnh bao lâu một chiếc bánh băng ,how long do i chill an icebo pie
15129,qa_factoid,Sa mạc nào nóng nhất ,which desert is hottest
6688,transport_traffic,Giao thông như thế nào bây giờ ,how is the traffic right now
2357,play_music,Phát nhạc từ nơi bạn rời đi ,play music from where you left off
7020,calendar_query,cho tôi các chi tiết của lời nhắc tiếp theo ,give me the details of next reminder
5112,weather_query,Tôi có cần một ngày mưa sau ,do i need a raincoat day after
8478,calendar_set,Nhắc nhở tôi về cuộc họp của tôi lúc năm giờ chiều ,remind me of my meeting at five pm
9493,play_radio,bạn có thể vui lòng chơi đài FM của một trạm cho tôi không ,could you please play the fm radio of one station for me
15162,social_query,người đã trả lời doanh nghiệp của tôi trong vòng hai mươi bốn giờ qua ,who has responded to my business within the last twenty four hours
6762,calendar_remove,Thả kỳ nghỉ tháng sáu của tôi từ Lịch ,drop my june holiday from calendar
9126,calendar_query,Thời gian nào là bác sĩ mắt của tôi hẹn vào hai mươi ba ,what time is my eye doctor appointment on the twenty third
5915,music_query,cho tôi ngày phát hành của bài hát này ,give me the release date of this song
4962,music_settings,âm nhạc shuffle. ,shuffle music
153,music_settings,Kích hoạt shuffle. ,enable shuffle
3716,music_likeness,Hãy giữ mọi thứ tôi có trong bài hát này ,please keep everything i have on this song
724,weather_query,cho stat thời tiết trong tuần ,give weather stat for the week
14247,qa_factoid,Công viên Yellowstone nằm ở đâu ,where is yellowstone park located
15549,social_post,Báo cáo khiếu nại với Samsung bằng Tweet ,report complaint to samsung by tweet
5419,iot_wemo_off,Vui lòng tắt ổ cắm Wemo ,please turn off wemo socket
16621,addcontact,Vui lòng thêm vào danh sách liên lạc của tôi và gửi cho họ một email nhắc nhở ,please add to my contact lists and send them a reminder email
13902,qa_factoid,Bạn có thể đưa tôi đến tuyến đường đến Chicago trước nửa đêm ,can you get me the route to chicago before midnight
1190,datetime_convert,Nếu đó là nửa đêm ở Colorado thì mấy giờ ở Munich ,if it's midnight in colorado what time is it in munich
